Points,Position,Probability,Cumulative
22,20,0.10014,0.10014
23,20,0.170984,0.27112400000000003
24,19,0.017511,0.017511
24,20,0.13527,0.40639400000000003
25,19,0.076605,0.094116
25,20,0.224632,0.631026
26,19,0.119206,0.213322
26,20,0.186893,0.8179190000000001
27,19,0.147414,0.360736
27,20,0.079618,0.897537
28,19,0.248096,0.608832
28,20,0.075824,0.973361
28,18,0.012571,0.012571
29,18,0.064203,0.076774
29,19,0.185213,0.794045
29,20,0.023053,0.996414
30,18,0.078304,0.155078
30,19,0.094471,0.888516
30,20,0.002378,0.998792
31,18,0.194574,0.34965199999999996
31,19,0.087679,0.976195
31,20,0.001168,0.99996
32,20,3.6e-05,0.999996
32,18,0.231225,0.580877
32,19,0.018211,0.994406
33,20,4e-06,1.0
33,19,0.00394,0.998346
33,18,0.09748,0.678357
34,18,0.158255,0.836612
34,19,0.001607,0.999953
35,18,0.098035,0.934647
35,19,3.5e-05,0.999988
36,18,0.017717,0.952364
36,19,1.2e-05,1.0
37,18,0.034322,0.9866860000000001
38,17,0.051473,0.051473
38,18,0.010971,0.997657
39,16,0.000933,0.000933
39,17,0.143093,0.194566
39,18,0.000359,0.998016
40,18,0.001984,1.0
40,16,0.00914,0.010073
40,17,0.136505,0.331071
41,16,0.038715,0.048788
41,17,0.218137,0.5492079999999999
42,15,0.001565,0.001565
42,16,0.138192,0.18698
42,17,0.249853,0.799061
43,14,0.000365,0.000365
43,15,0.027808,0.029373
43,16,0.189018,0.375998
43,17,0.102476,0.9015369999999999
44,17,0.078321,0.979858
44,15,0.152218,0.181591
44,16,0.304124,0.680122
44,13,0.000388,0.000388
44,14,0.014539,0.014904
44,12,1e-06,1e-06
45,16,0.233354,0.913476
45,15,0.308372,0.489963
45,17,0.019055,0.9989129999999999
45,13,0.010027,0.010414999999999999
45,12,0.000283,0.000284
45,14,0.098257,0.113161
46,12,0.004221,0.004505
46,13,0.059561,0.069976
46,14,0.238574,0.351735
46,15,0.293481,0.783444
