Points,Position,Probability,Cumulative
13,20,1e-06,1e-06
14,20,1.5e-05,1.6e-05
15,20,0.00011,0.000126
16,20,0.000399,0.000525
17,20,0.001077,0.0016020000000000001
18,20,0.00272,0.004322
19,19,4e-06,4e-06
19,20,0.005782,0.010104
20,19,4e-05,4.4000000000000006e-05
20,20,0.011235,0.021339
21,20,0.020432,0.041771
21,19,0.000152,0.00019600000000000002
22,19,0.000668,0.000864
22,20,0.032497,0.074268
23,18,2e-06,2e-06
23,19,0.001884,0.002748
23,20,0.049521,0.12378900000000001
24,18,3.2e-05,3.4e-05
24,19,0.004973,0.007721
24,20,0.069254,0.193043
25,20,0.090742,0.283785
25,18,0.000156,0.00019
25,19,0.011795,0.019516
26,20,0.108941,0.392726
26,19,0.024206,0.043722
26,17,2e-06,2e-06
26,18,0.000663,0.000853
27,17,1.6e-05,1.8e-05
27,18,0.002385,0.003238
27,19,0.043935,0.087657
27,20,0.121671,0.514397
28,17,7e-05,8.8e-05
28,18,0.007106,0.010344
28,19,0.072433,0.16009
28,20,0.123026,0.637423
29,19,0.103943,0.26403299999999996
29,20,0.113394,0.750817
29,18,0.017946,0.028290000000000003
29,17,0.000459,0.000547
30,16,2e-06,2e-06
30,17,0.001991,0.0025380000000000003
30,18,0.037839,0.066129
30,19,0.131799,0.39583199999999996
30,20,0.094592,0.845409
31,16,2e-05,2.2000000000000003e-05
31,17,0.006242,0.00878
31,18,0.067916,0.134045
31,19,0.147518,0.54335
31,20,0.069095,0.914504
32,19,0.143556,0.686906
32,18,0.104866,0.23891099999999998
32,20,0.043568,0.958072
32,16,0.000158,0.00017999999999999998
32,17,0.016514,0.025294
33,15,4e-06,4e-06
33,16,0.000865,0.001045
33,17,0.036132,0.061425999999999994
33,18,0.138179,0.37709
33,19,0.121415,0.808321
33,20,0.024253,0.982325
34,20,0.011423,0.993748
34,19,0.089189,0.89751
34,18,0.156589,0.533679
34,16,0.003619,0.004664
34,15,3.1e-05,3.5000000000000004e-05
34,17,0.067217,0.128643
35,14,1e-06,1e-06
35,15,0.000217,0.000252
35,16,0.011724,0.016388
35,17,0.106454,0.235097
35,18,0.153803,0.6874819999999999
35,19,0.055408,0.9529179999999999
35,20,0.004395,0.998143
36,18,0.127865,0.815347
36,19,0.028642,0.98156
36,17,0.142588,0.377685
36,20,0.00139,0.999533
36,15,0.001239,0.0014910000000000001
36,14,1e-05,1.1000000000000001e-05
36,16,0.029725,0.046113
37,14,0.000117,0.000128
37,15,0.005065,0.006556
37,16,0.061629,0.107742
37,17,0.162597,0.5402819999999999
37,18,0.090434,0.905781
37,19,0.012567,0.994127
37,20,0.000385,0.999918
38,20,7.3e-05,0.999991
38,19,0.004373,0.9984999999999999
38,17,0.159656,0.699938
38,18,0.053596,0.959377
38,15,0.016145,0.022701
38,14,0.000637,0.000765
38,13,9e-06,9e-06
38,16,0.104778,0.21252
39,20,8e-06,0.999999
39,19,0.001233,0.999733
39,18,0.026241,0.985618
39,17,0.129988,0.8299259999999999
39,16,0.148295,0.360815
39,14,0.003411,0.004176
39,13,7.6e-05,8.5e-05
39,12,1e-06,1e-06
39,15,0.040522,0.063223
40,17,0.088442,0.918368
40,20,1e-06,1.0
40,19,0.000222,0.999955
40,16,0.174211,0.535026
40,18,0.010193,0.995811
40,14,0.011943,0.016119
40,15,0.081703,0.144926
40,13,0.000604,0.000689
40,12,5e-06,6e-06
41,18,0.00324,0.999051
41,17,0.049072,0.96744
41,16,0.168411,0.703437
41,15,0.133132,0.278058
41,19,4.1e-05,0.999996
41,13,0.003105,0.003794
41,12,9.5e-05,0.000101
41,11,1e-06,1e-06
41,14,0.03419,0.050309
42,19,4e-06,1.0
42,18,0.00079,0.999841
42,17,0.021925,0.9893649999999999
42,16,0.13433,0.837767
42,15,0.174397,0.452455
42,13,0.012063,0.015857
42,12,0.000728,0.000829
42,11,1.9e-05,2e-05
42,14,0.074587,0.12489600000000001
43,16,0.087271,0.925038
43,18,0.000138,0.999979
43,17,0.007923,0.997288
43,15,0.185386,0.637841
43,14,0.130082,0.254978
43,13,0.034584,0.050441
43,12,0.003593,0.004422
43,11,0.000124,0.000144
43,10,2e-06,2e-06
44,17,0.00218,0.999468
44,16,0.046508,0.971546
44,15,0.158963,0.796804
44,14,0.178552,0.43352999999999997
44,18,2.1e-05,1.0
44,12,0.01355,0.017972
44,11,0.00089,0.001034
44,10,1.5e-05,1.7e-05
44,13,0.07819,0.128631
45,17,0.000457,0.999925
45,16,0.019564,0.99111
45,15,0.108985,0.905789
45,14,0.194195,0.627725
45,13,0.136765,0.26539599999999997
45,11,0.004459,0.0054930000000000005
45,10,0.000151,0.00016800000000000002
45,9,2e-06,2e-06
45,12,0.039125,0.057096999999999995
46,14,0.167783,0.795508
46,16,0.006803,0.997913
46,17,6.7e-05,0.999992
46,13,0.186925,0.452321
46,15,0.059268,0.9650569999999999
46,11,0.016202,0.021695000000000002
46,9,2.1e-05,2.3e-05
46,12,0.0869,0.14399699999999999
46,10,0.001104,0.001272
47,17,8e-06,1.0
47,8,3e-06,3e-06
47,9,0.000227,0.00025
47,10,0.005645,0.0069169999999999995
47,11,0.046537,0.068232
47,12,0.149292,0.293289
47,13,0.199474,0.651795
47,14,0.113298,0.908806
47,15,0.024804,0.989861
47,16,0.001691,0.999604
48,16,0.000345,0.999949
48,15,0.007994,0.9978549999999999
48,14,0.059294,0.9681
48,13,0.165481,0.817276
48,8,3.8e-05,4.1e-05
48,11,0.098991,0.167223
48,10,0.020084,0.027001
48,9,0.001518,0.001768
48,12,0.19555,0.488839
49,13,0.105712,0.9229879999999999
49,15,0.001824,0.999679
49,14,0.023289,0.991389
49,16,4.8e-05,0.999997
49,12,0.19932,0.688159
49,10,0.054471,0.081472
49,9,0.007056,0.008824
49,8,0.000312,0.000353
49,7,5e-06,5e-06
49,11,0.160384,0.327607
50,15,0.000288,0.9999669999999999
50,14,0.006906,0.9982949999999999
50,13,0.051718,0.974706
50,12,0.156117,0.844276
50,16,3e-06,1.0
50,10,0.109456,0.190928
50,9,0.023721,0.032545
50,8,0.001802,0.002155
50,7,3.5e-05,3.9999999999999996e-05
50,11,0.200847,0.528454
51,15,3.1e-05,0.9999979999999999
51,14,0.001465,0.99976
51,13,0.019065,0.993771
51,12,0.093717,0.9379930000000001
51,11,0.194024,0.722478
51,10,0.170238,0.361166
51,8,0.008289,0.010443999999999998
51,7,0.000322,0.000362
51,6,1e-06,1e-06
51,9,0.06146,0.094005
52,11,0.144225,0.866703
52,15,1e-06,0.999999
52,14,0.000206,0.9999659999999999
52,12,0.042876,0.980869
52,10,0.202066,0.563232
52,13,0.005101,0.998872
52,8,0.026948,0.037391999999999995
52,5,1e-06,1e-06
52,6,4.8e-05,4.9e-05
52,9,0.117908,0.211913
52,7,0.002048,0.00241
53,15,1e-06,1.0
53,14,3.2e-05,0.9999979999999999
53,13,0.000984,0.999856
53,12,0.014631,0.9955
53,10,0.186642,0.7498739999999999
53,11,0.082064,0.9487669999999999
53,8,0.065954,0.103346
53,7,0.009048,0.011458
53,6,0.000377,0.000426
53,5,4e-06,4.9999999999999996e-06
53,4,1e-06,1e-06
53,9,0.175226,0.387139
54,11,0.035896,0.984663
54,14,2e-06,1.0
54,13,0.000131,0.999987
54,12,0.003734,0.9992340000000001
54,10,0.132706,0.8825799999999999
54,5,4.8e-05,5.3e-05
54,8,0.123596,0.22694199999999998
54,7,0.028802,0.040260000000000004
54,6,0.002306,0.002732
54,9,0.20109,0.588229
55,11,0.011879,0.9965419999999999
55,13,1.3e-05,1.0
55,12,0.000685,0.999919
55,10,0.073306,0.955886
55,9,0.179831,0.76806
55,7,0.068935,0.109195
55,6,0.009541,0.012273
55,5,0.000418,0.000471
55,4,3e-06,4e-06
55,8,0.177658,0.4046
56,11,0.002856,0.999398
56,12,7.2e-05,0.999991
56,10,0.031011,0.986897
56,9,0.124315,0.8923749999999999
56,7,0.125262,0.23445700000000003
56,6,0.030147,0.04242
56,5,0.00267,0.003141
56,4,6.8e-05,7.2e-05
56,8,0.198226,0.6028260000000001
57,9,0.067387,0.959762
57,11,0.000526,0.9999239999999999
57,10,0.010254,0.997151
57,8,0.173568,0.776394
57,3,7e-06,7e-06
57,6,0.069734,0.112154
57,5,0.01042,0.013561
57,4,0.000542,0.000614
57,12,8e-06,0.999999
57,7,0.176624,0.41108100000000003
58,10,0.002324,0.999475
58,9,0.028272,0.988034
58,12,1e-06,1.0
58,11,7.1e-05,0.999995
58,8,0.119524,0.895918
58,5,0.03108,0.044641
58,6,0.124199,0.236353
58,7,0.194816,0.605897
58,3,7.2e-05,7.9e-05
58,4,0.002721,0.003335
59,11,5e-06,1.0
59,2,1e-06,1e-06
59,3,0.0004,0.00047900000000000004
59,4,0.009959,0.013294
59,5,0.068513,0.113154
59,6,0.17198,0.408333
59,7,0.169533,0.77543
59,8,0.064794,0.960712
59,9,0.009316,0.99735
59,10,0.000466,0.999941
60,9,0.002168,0.9995179999999999
60,8,0.027164,0.9878760000000001
60,7,0.117415,0.892845
60,6,0.188893,0.597226
60,3,0.001983,0.0024619999999999998
60,4,0.027774,0.041068
60,2,3e-06,4e-06
60,10,5e-05,0.999991
60,5,0.118266,0.23142000000000001
61,8,0.00922,0.9970960000000001
61,5,0.162312,0.393732
61,10,9e-06,1.0
61,9,0.000422,0.9999399999999999
61,7,0.064509,0.957354
61,4,0.059608,0.100676
61,3,0.006863,0.009325
61,2,2.8e-05,3.2e-05
61,6,0.165376,0.762602
62,9,5.5e-05,0.999995
62,7,0.028627,0.985981
62,6,0.117565,0.880167
62,8,0.002371,0.999467
62,4,0.102627,0.203303
62,3,0.018066,0.027391
62,2,0.000177,0.00020899999999999998
62,5,0.178901,0.5726330000000001
63,8,0.000453,0.99992
63,2,0.000761,0.0009699999999999999
63,3,0.038645,0.066036
63,4,0.141395,0.344698
63,5,0.161851,0.734484
63,6,0.0688,0.948967
63,7,0.010342,0.996323
63,9,5e-06,1.0
64,8,7.4e-05,0.999994
64,7,0.002924,0.999247
64,6,0.032662,0.981629
64,5,0.121187,0.8556710000000001
64,3,0.067691,0.13372699999999998
64,2,0.002524,0.003494
64,4,0.161864,0.506562
65,2,0.006873,0.010367
65,3,0.100629,0.234356
65,4,0.157697,0.664259
65,5,0.076396,0.932067
65,6,0.012975,0.994604
65,7,0.000656,0.999903
65,8,5e-06,0.9999990000000001
66,8,1e-06,1.0
66,7,8.3e-05,0.9999859999999999
66,6,0.004044,0.998648
66,4,0.130704,0.794963
66,3,0.128027,0.362383
66,2,0.015204,0.025571000000000003
66,5,0.040109,0.972176
67,2,0.027933,0.053504
67,3,0.140206,0.502589
67,4,0.092581,0.887544
67,5,0.017946,0.9901220000000001
67,6,0.001033,0.999681
67,7,1.3e-05,0.999999
68,6,0.000267,0.999948
68,5,0.006961,0.997083
68,7,1e-06,1.0
68,3,0.136598,0.639187
68,2,0.044564,0.098068
68,4,0.057621,0.945165
69,2,0.062783,0.16085100000000002
69,3,0.118331,0.757518
69,4,0.030815,0.97598
69,5,0.002145,0.999228
69,6,4.5e-05,0.999993
70,6,6e-06,0.999999
70,5,0.000607,0.999835
70,4,0.014716,0.990696
70,1,7e-06,7e-06
70,2,0.079606,0.240457
70,3,0.091025,0.848543
71,6,1e-06,1.0
71,5,0.000136,0.999971
71,4,0.006194,0.9968899999999999
71,2,0.093342,0.333799
71,1,2.1e-05,2.8e-05
71,3,0.064567,0.91311
72,1,6.4e-05,9.2e-05
72,2,0.099116,0.432915
72,3,0.040682,0.953792
72,4,0.002174,0.999064
72,5,2.7e-05,0.999998
73,1,0.000199,0.000291
73,2,0.099251,0.532166
73,3,0.023436,0.977228
73,4,0.000694,0.999758
73,5,2e-06,1.0
74,4,0.000188,0.999946
74,3,0.012746,0.989974
74,1,0.000426,0.000717
74,2,0.095021,0.6271869999999999
75,1,0.001,0.001717
75,2,0.085197,0.712384
75,3,0.005915,0.995889
75,4,3.9e-05,0.999985
76,1,0.001952,0.003669
76,2,0.074599,0.786983
76,3,0.002629,0.998518
76,4,1.4e-05,0.999999
77,3,0.000986,0.9995040000000001
77,4,1e-06,1.0
77,1,0.003785,0.0074540000000000006
77,2,0.061676,0.8486589999999999
78,1,0.006717,0.014171
78,2,0.048012,0.896671
78,3,0.000346,0.99985
79,1,0.011412,0.025583
79,2,0.036808,0.933479
79,3,0.000104,0.999954
80,1,0.017579,0.043162
80,2,0.025855,0.959334
80,3,3.3e-05,0.999987
81,3,1.1e-05,0.999998
81,1,0.026418,0.06958
81,2,0.017356,0.97669
82,3,2e-06,1.0
82,2,0.011137,0.987827
82,1,0.036137,0.105717
83,1,0.048309,0.154026
83,2,0.00612,0.993947
84,1,0.060514,0.21454
84,2,0.003561,0.997508
85,1,0.072864,0.287404
85,2,0.001436,0.9989439999999999
86,1,0.083586,0.37099
86,2,0.000679,0.999623
87,1,0.090091,0.46108099999999996
87,2,0.000275,0.999898
88,2,6.6e-05,0.999964
88,1,0.093331,0.554412
89,1,0.090991,0.645403
89,2,3.4e-05,0.9999979999999999
90,1,0.084559,0.729962
91,1,0.074587,0.804549
91,2,2e-06,1.0
92,1,0.059755,0.864304
93,1,0.048266,0.91257
94,1,0.033631,0.946201
95,1,0.02291,0.969111
96,1,0.015561,0.984672
97,1,0.006879,0.991551
98,1,0.005892,0.997443
99,1,0.0009,0.998343
100,1,0.001504,0.999847
102,1,0.000153,1.0
