Points,Position,Probability,Cumulative
15,20,2.2e-05,2.2e-05
16,20,0.000279,0.000301
17,20,0.001057,0.001358
18,20,0.002681,0.004039
19,20,0.005585,0.009624
20,20,0.010425,0.020049
21,19,3e-06,3e-06
21,20,0.017688,0.037737
22,19,2.3e-05,2.6000000000000002e-05
22,20,0.027022,0.064759
23,19,0.000117,0.000143
23,20,0.039296,0.104055
24,19,0.000526,0.000669
24,20,0.053371,0.157426
24,18,2e-06,2e-06
25,18,7e-06,9e-06
25,19,0.001782,0.002451
25,20,0.068799,0.226225
26,18,4.7e-05,5.6e-05
26,19,0.00526,0.007711
26,20,0.083765,0.30999
27,18,0.000206,0.00026199999999999997
27,19,0.012156,0.019867
27,20,0.097427,0.40741700000000003
28,18,0.000712,0.0009739999999999999
28,19,0.025034,0.044900999999999996
28,20,0.105893,0.51331
29,20,0.107969,0.621279
29,19,0.043552,0.088453
29,18,0.002484,0.003458
29,17,4e-06,4e-06
30,17,3.1e-05,3.5000000000000004e-05
30,18,0.00635,0.009808
30,19,0.068313,0.15676600000000002
30,20,0.101968,0.723247
31,17,0.00019,0.00022500000000000002
31,18,0.014859,0.024667
31,19,0.095844,0.25261
31,20,0.088715,0.811962
32,19,0.12019,0.3728
32,18,0.02961,0.054277000000000006
32,20,0.070718,0.88268
32,16,5e-06,5e-06
32,17,0.00085,0.001075
33,16,3.7e-05,4.2e-05
33,17,0.002982,0.004057
33,18,0.052724,0.107001
33,19,0.134743,0.5075430000000001
33,20,0.050954,0.933634
34,16,0.000191,0.000233
34,17,0.009436,0.013493
34,18,0.084105,0.191106
34,19,0.135897,0.64344
34,20,0.03296,0.966594
35,19,0.122251,0.765691
35,20,0.018529,0.985123
35,18,0.11727,0.308376
35,17,0.023477,0.03697
35,16,0.001128,0.001361
35,15,1.3e-05,1.3e-05
36,14,1e-06,1e-06
36,15,0.00012,0.000133
36,16,0.004466,0.005827000000000001
36,17,0.050085,0.087055
36,18,0.144949,0.453325
36,19,0.097131,0.862822
36,20,0.009199,0.994322
37,20,0.003864,0.998186
37,19,0.066994,0.929816
37,17,0.090057,0.177112
37,18,0.156043,0.6093679999999999
37,15,0.000689,0.000822
37,14,1.1e-05,1.2e-05
37,16,0.014629,0.020456000000000002
38,13,2e-06,2e-06
