Points,Position,Probability,Cumulative
21,20,0.038189,0.038189
22,20,0.114351,0.15254
23,20,0.137534,0.290074
24,20,0.143791,0.433865
25,20,0.171135,0.605
26,20,0.137892,0.742892
27,20,0.093299,0.836191
28,19,0.033421,0.033421
28,20,0.078763,0.914954
29,20,0.04819,0.963144
29,19,0.131494,0.164915
30,18,0.002251,0.002251
30,19,0.174911,0.339826
30,20,0.021829,0.984973
31,17,1e-06,1e-06
31,18,0.019506,0.021757
31,19,0.185315,0.5251410000000001
31,20,0.010789,0.995762
32,20,0.003229,0.998991
32,19,0.200437,0.7255780000000001
32,18,0.058643,0.0804
32,17,0.00022,0.000221
33,17,0.003019,0.00324
33,18,0.103797,0.184197
33,19,0.137003,0.862581
33,20,0.000783,0.999774
34,19,0.078525,0.941106
34,18,0.170985,0.355182
34,20,0.000195,0.999969
34,16,1.1e-05,1.1e-05
34,17,0.01901,0.02225
35,15,3e-06,3e-06
35,16,0.001782,0.0017929999999999999
35,17,0.071836,0.094086
35,18,0.218992,0.574174
35,19,0.04284,0.983946
35,20,2.8e-05,0.999997
36,19,0.012545,0.996491
36,20,3e-06,1.0
36,18,0.18723,0.761404
36,16,0.016474,0.018267
36,15,0.000326,0.00032900000000000003
36,17,0.147726,0.24181199999999997
37,15,0.00389,0.004219
37,16,0.063163,0.08143
37,17,0.221166,0.462978
37,18,0.13547,0.896874
37,19,0.002932,0.9994230000000001
38,14,3.4e-05,3.4e-05
38,15,0.022114,0.026333000000000002
38,16,0.154235,0.235665
38,17,0.241918,0.704896
38,18,0.071763,0.968637
38,19,0.000547,0.99997
39,17,0.167616,0.872512
39,19,2.8e-05,0.999998
39,18,0.023939,0.992576
39,16,0.226882,0.46254700000000004
39,15,0.070023,0.096356
39,14,0.000716,0.0007499999999999999
39,13,1e-06,1e-06
40,13,2.2e-05,2.3e-05
40,14,0.004765,0.005515
40,15,0.135092,0.231448
40,16,0.222876,0.685423
40,17,0.085117,0.957629
40,18,0.006197,0.998773
40,19,2e-06,1.0
41,13,0.000419,0.000442
41,14,0.022267,0.027781999999999998
41,15,0.201845,0.433293
41,16,0.17381,0.859233
41,17,0.032941,0.99057
41,18,0.001106,0.999879
42,17,0.007824,0.998394
42,18,0.000106,0.999985
42,16,0.091945,0.951178
42,15,0.217029,0.650322
42,14,0.06719,0.094972
42,13,0.003365,0.003807
43,17,0.001402,0.9997959999999999
43,16,0.034874,0.986052
43,15,0.165379,0.815701
43,18,1.5e-05,1.0
43,13,0.013517,0.017324
43,12,8e-06,8e-06
43,14,0.121119,0.216091
44,12,0.00036,0.000368
44,13,0.041118,0.058442
44,14,0.18125,0.397341
44,15,0.110309,0.92601
44,16,0.011279,0.997331
44,17,0.000196,0.999992
45,15,0.051251,0.9772609999999999
45,17,8e-06,1.0
45,14,0.212846,0.610187
45,16,0.00231,0.999641
45,12,0.004032,0.0044
45,11,1.9e-05,1.9e-05
45,13,0.09806,0.156502
46,10,3e-06,3e-06
46,11,0.000452,0.00047099999999999996
46,12,0.021777,0.026177000000000002
46,13,0.161495,0.317997
46,14,0.176981,0.787168
46,15,0.016973,0.994234
46,16,0.000312,0.999953
47,16,4.5e-05,0.999998
47,15,0.004966,0.9992
47,14,0.126852,0.91402
47,13,0.230167,0.548164
47,9,3e-06,3e-06
47,11,0.006245,0.006716
47,10,0.000153,0.000156
47,12,0.08219,0.108367
48,14,0.0632,0.97722
48,16,2e-06,1.0
48,15,0.000728,0.9999279999999999
48,13,0.232243,0.7804070000000001
48,9,7.1e-05,7.400000000000001e-05
48,11,0.040331,0.047047
